year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,9,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",311.00,70.00,18.98,1.91,11.25,0.00,37.86,3.00,2.00,5474.00,2088.00,61.00,372.00,0.00,2953.00
2024,9,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",244.00,66.00,16.24,0.00,7.98,0.00,41.78,6.00,0.00,3984.00,1119.00,0.00,375.00,0.00,2490.00
2024,9,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",18.00,2.00,0.89,0.00,0.11,0.00,1.00,0.00,0.00,85.00,16.00,0.00,2.00,0.00,67.00
2024,9,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",30.00,3.00,2.00,0.00,0.01,0.00,0.99,0.00,0.00,269.00,62.00,0.00,2.00,0.00,205.00
2024,9,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",10.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00
2024,9,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",121.00,35.00,7.83,0.00,7.61,0.00,19.56,2.00,0.00,2078.00,334.00,0.00,260.00,0.00,1484.00
2024,9,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",51.00,11.00,3.38,0.00,2.42,0.00,5.20,3.00,0.00,829.00,317.00,0.00,196.00,0.00,316.00
2024,9,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",36.00,9.00,2.74,1.00,2.13,0.00,3.13,1.00,0.00,595.00,127.00,286.00,60.00,0.00,122.00
2024,9,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Will Rogers World",48.00,3.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,197.00,166.00,0.00,31.00,0.00,0.00
2024,9,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",31.00,4.00,2.00,0.00,0.10,0.00,1.90,0.00,0.00,184.00,114.00,0.00,5.00,0.00,65.00
2024,9,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",328.00,72.00,24.79,1.00,18.64,0.00,27.57,3.00,0.00,5076.00,2589.00,39.00,691.00,0.00,1757.00
2024,9,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",323.00,115.00,20.78,1.87,27.61,0.00,64.74,5.00,0.00,6884.00,1637.00,205.00,963.00,0.00,4079.00
2024,9,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",13.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,57.00,0.00,0.00,0.00,0.00,57.00
2024,9,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",10.00,2.00,0.61,0.00,1.39,0.00,0.00,0.00,0.00,58.00,25.00,0.00,33.00,0.00,0.00
2024,9,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",164.00,25.00,12.97,0.14,2.32,0.00,9.57,1.00,0.00,1428.00,701.00,6.00,74.00,0.00,647.00
2024,9,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",956.00,238.00,46.89,3.92,65.62,0.00,121.57,22.00,0.00,18916.00,5819.00,154.00,2754.00,0.00,10189.00
2024,9,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",783.00,186.00,33.04,2.56,26.22,0.00,124.18,3.00,1.00,11547.00,1863.00,634.00,995.00,0.00,8055.00
2024,9,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",42.00,5.00,3.12,0.00,1.05,0.00,0.83,0.00,0.00,233.00,155.00,0.00,54.00,0.00,24.00
2024,9,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",33.00,4.00,0.13,0.00,0.03,0.00,3.84,0.00,0.00,248.00,5.00,0.00,1.00,0.00,242.00
2024,9,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,F9,Frontier Airlines,PWM,"Portland, ME: Portland International Jetport",19.00,6.00,3.61,0.00,0.00,0.00,2.39,0.00,0.00,420.00,331.00,0.00,0.00,0.00,89.00
2024,9,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",435.00,84.00,25.65,1.75,25.13,0.00,31.48,16.00,4.00,4325.00,1375.00,62.00,836.00,0.00,2052.00
2024,9,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",84.00,11.00,2.99,0.00,2.81,0.00,5.20,4.00,0.00,665.00,206.00,0.00,223.00,0.00,236.00
2024,9,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",329.00,92.00,13.68,1.52,48.69,0.00,28.11,1.00,0.00,5798.00,952.00,208.00,2110.00,0.00,2528.00
2024,9,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",77.00,18.00,4.10,2.46,1.83,0.00,9.61,0.00,1.00,1139.00,296.00,212.00,79.00,0.00,552.00
2024,9,F9,Frontier Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",10.00,1.00,0.14,0.00,0.86,0.00,0.00,0.00,0.00,21.00,3.00,0.00,18.00,0.00,0.00
2024,9,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",141.00,31.00,7.28,0.20,11.60,0.00,11.92,2.00,0.00,1612.00,355.00,7.00,372.00,0.00,878.00
2024,9,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",456.00,131.00,22.86,3.00,62.71,0.00,42.43,3.00,1.00,9056.00,1598.00,343.00,2443.00,0.00,4672.00
2024,9,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",140.00,24.00,5.70,0.40,6.22,0.00,11.68,2.00,0.00,1595.00,550.00,6.00,235.00,0.00,804.00
2024,9,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",384.00,61.00,22.22,2.25,13.68,0.00,22.85,2.00,0.00,2826.00,1313.00,113.00,339.00,0.00,1061.00
2024,9,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",305.00,59.00,9.24,0.39,24.08,0.00,25.29,2.00,0.00,2697.00,833.00,12.00,735.00,0.00,1117.00
2024,9,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",143.00,18.00,5.10,0.00,4.46,0.00,8.44,1.00,0.00,589.00,183.00,0.00,128.00,0.00,278.00
2024,9,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",92.00,19.00,7.05,0.00,2.97,0.00,8.98,1.00,0.00,4892.00,531.00,0.00,1376.00,0.00,2985.00
2024,9,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",27.00,2.00,0.12,0.00,0.00,0.00,1.88,2.00,0.00,202.00,22.00,0.00,0.00,0.00,180.00
2024,9,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",79.00,20.00,6.39,0.00,5.46,0.00,8.15,2.00,0.00,1157.00,568.00,0.00,130.00,0.00,459.00
2024,9,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",24.00,5.00,0.00,0.00,3.00,0.00,2.00,0.00,0.00,487.00,0.00,0.00,112.00,0.00,375.00
2024,9,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",452.00,82.00,20.88,0.80,16.18,0.00,44.13,28.00,1.00,5753.00,1177.00,84.00,625.00,0.00,3867.00
2024,9,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",66.00,7.00,3.01,1.00,2.20,0.00,0.79,3.00,0.00,530.00,205.00,35.00,74.00,0.00,216.00
2024,9,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",10.00,5.00,1.67,0.00,1.26,0.00,2.06,0.00,0.00,142.00,54.00,0.00,21.00,0.00,67.00
2024,9,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",22.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,102.00,0.00,0.00,0.00,0.00,102.00
2024,9,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",121.00,15.00,4.21,2.78,1.29,0.00,6.72,3.00,0.00,991.00,202.00,102.00,67.00,0.00,620.00
2024,9,G4,Allegiant Air,ALB,"Albany, NY: Albany International",36.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",80.00,10.00,4.53,1.00,0.17,0.00,4.30,0.00,0.00,405.00,151.00,19.00,11.00,0.00,224.00
2024,9,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",54.00,8.00,2.64,0.13,0.46,0.00,4.77,1.00,0.00,901.00,318.00,8.00,49.00,0.00,526.00
2024,9,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",257.00,39.00,6.47,2.07,14.57,0.00,15.89,36.00,1.00,2175.00,402.00,233.00,541.00,0.00,999.00
2024,9,G4,Allegiant Air,AZA,"Phoenix, AZ: Phoenix - Mesa Gateway",325.00,41.00,18.40,0.89,7.91,0.00,13.80,1.00,0.00,2125.00,1050.00,93.00,266.00,0.00,716.00
2024,9,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",26.00,4.00,2.28,1.00,0.16,0.00,0.56,1.00,0.00,157.00,117.00,26.00,5.00,0.00,9.00
2024,9,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",22.00,4.00,0.00,0.00,0.99,0.00,3.01,0.00,0.00,356.00,0.00,0.00,173.00,0.00,183.00
2024,9,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,55.00,0.00,39.00,0.00,0.00,16.00
2024,9,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",68.00,10.00,2.86,1.97,3.20,0.00,1.97,0.00,0.00,504.00,165.00,75.00,82.00,0.00,182.00
2024,9,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",66.00,8.00,4.75,1.00,0.65,0.00,1.60,0.00,0.00,1114.00,388.00,622.00,24.00,0.00,80.00
2024,9,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,465.00,0.00,465.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",212.00,31.00,8.64,2.93,5.41,0.00,14.03,0.00,0.00,2515.00,1396.00,116.00,244.00,0.00,759.00
2024,9,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",18.00,4.00,2.83,0.00,0.26,0.00,0.91,0.00,0.00,294.00,162.00,0.00,12.00,0.00,120.00
2024,9,G4,Allegiant Air,BOS,"Boston, MA: Logan International",41.00,2.00,1.50,0.00,0.50,0.00,0.00,3.00,0.00,36.00,26.00,0.00,10.00,0.00,0.00
2024,9,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",9.00,3.00,0.07,0.04,0.37,0.00,2.52,1.00,0.00,181.00,4.00,4.00,22.00,0.00,151.00
2024,9,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",27.00,5.00,2.55,0.82,0.82,0.00,0.82,0.00,0.00,267.00,176.00,27.00,30.00,0.00,34.00
2024,9,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",50.00,6.00,3.21,1.31,0.99,0.00,0.50,1.00,0.00,515.00,382.00,98.00,26.00,0.00,9.00
2024,9,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",18.00,6.00,2.56,0.00,0.19,0.00,3.26,1.00,0.00,1458.00,1031.00,0.00,30.00,0.00,397.00
2024,9,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,1.00,0.34,0.00,0.00,0.00,0.66,0.00,0.00,96.00,33.00,0.00,0.00,0.00,63.00
2024,9,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",58.00,4.00,2.00,0.00,0.45,1.00,0.55,1.00,0.00,203.00,147.00,0.00,13.00,27.00,16.00
2024,9,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",183.00,32.00,11.11,1.55,4.27,0.00,15.07,3.00,0.00,2092.00,766.00,98.00,195.00,0.00,1033.00
2024,9,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,DEN,"Denver, CO: Denver International",45.00,5.00,1.09,0.23,1.77,0.00,1.91,1.00,0.00,266.00,44.00,15.00,103.00,0.00,104.00
2024,9,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",110.00,34.00,14.00,2.00,6.03,0.00,11.97,2.00,0.00,2560.00,1261.00,90.00,307.00,0.00,902.00
2024,9,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",18.00,6.00,4.03,1.00,0.16,0.00,0.82,1.00,0.00,177.00,135.00,20.00,3.00,0.00,19.00
2024,9,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",10.00,2.00,1.64,0.00,0.36,0.00,0.00,0.00,0.00,130.00,119.00,0.00,11.00,0.00,0.00
2024,9,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",18.00,4.00,2.75,0.00,1.25,0.00,0.00,0.00,0.00,287.00,246.00,0.00,41.00,0.00,0.00
2024,9,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",19.00,4.00,2.00,0.86,0.47,0.00,0.67,1.00,0.00,307.00,142.00,111.00,30.00,0.00,24.00
2024,9,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",56.00,7.00,6.62,0.00,0.38,0.00,0.00,1.00,0.00,652.00,640.00,0.00,12.00,0.00,0.00
2024,9,G4,Allegiant Air,EYW,"Key West, FL: Key West International",35.00,8.00,3.38,1.88,0.98,0.00,1.76,2.00,0.00,490.00,115.00,191.00,39.00,0.00,145.00
2024,9,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",35.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,171.00,171.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",61.00,9.00,2.01,0.00,2.99,0.00,4.00,0.00,0.00,386.00,78.00,0.00,150.00,0.00,158.00
2024,9,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",18.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,84.00,84.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",150.00,29.00,6.57,2.77,8.48,0.00,11.18,5.00,1.00,1911.00,510.00,379.00,246.00,0.00,776.00
2024,9,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",70.00,18.00,4.10,1.99,3.70,0.00,8.21,2.00,0.00,903.00,162.00,155.00,122.00,0.00,464.00
2024,9,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",32.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,40.00,21.00,0.00,0.00,0.00,19.00
2024,9,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",40.00,3.00,1.00,0.84,1.00,0.00,0.16,1.00,0.00,274.00,188.00,31.00,49.00,0.00,6.00
2024,9,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",11.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,59.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,43.00,0.00,0.00,15.00,0.00,28.00
2024,9,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",18.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,55.00,55.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",124.00,17.00,5.65,3.45,2.98,0.00,4.93,2.00,0.00,1081.00,119.00,374.00,112.00,0.00,476.00
2024,9,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9.00,2.00,0.86,1.00,0.14,0.00,0.00,0.00,0.00,120.00,37.00,77.00,6.00,0.00,0.00
2024,9,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",18.00,5.00,0.00,2.00,1.00,0.00,2.00,0.00,0.00,283.00,0.00,210.00,38.00,0.00,35.00
2024,9,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,62.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,31.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",23.00,3.00,1.36,0.73,0.90,0.00,0.00,0.00,1.00,422.00,70.00,248.00,104.00,0.00,0.00
2024,9,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",9.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,123.00,123.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",18.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,372.00,372.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",36.00,1.00,0.40,0.00,0.17,0.00,0.43,0.00,0.00,35.00,14.00,0.00,6.00,0.00,15.00
2024,9,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",60.00,14.00,2.75,0.94,1.29,0.00,9.02,2.00,0.00,1082.00,143.00,49.00,86.00,0.00,804.00
2024,9,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",36.00,5.00,1.30,0.00,1.70,0.00,2.00,0.00,0.00,347.00,56.00,0.00,69.00,0.00,222.00
2024,9,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",561.00,103.00,24.51,6.80,24.35,0.24,47.10,1.00,1.00,10879.00,5574.00,798.00,1357.00,25.00,3125.00
2024,9,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",62.00,7.00,3.60,0.00,1.24,0.00,2.16,0.00,0.00,1475.00,1295.00,0.00,30.00,0.00,150.00
2024,9,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",64.00,13.00,6.22,1.72,2.99,0.00,2.06,2.00,1.00,1010.00,698.00,86.00,156.00,0.00,70.00
2024,9,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",46.00,7.00,2.21,0.00,3.60,0.00,1.18,1.00,0.00,806.00,541.00,0.00,156.00,0.00,109.00
2024,9,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",27.00,5.00,1.80,1.00,0.51,0.00,1.68,2.00,1.00,390.00,57.00,199.00,39.00,0.00,95.00
2024,9,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",63.00,8.00,1.94,0.00,1.34,0.00,4.72,0.00,2.00,425.00,69.00,0.00,47.00,0.00,309.00
2024,9,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",27.00,5.00,1.00,0.00,3.18,0.00,0.82,2.00,0.00,211.00,98.00,0.00,76.00,0.00,37.00
2024,9,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",18.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,243.00,0.00,0.00,243.00,0.00,0.00
2024,9,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",34.00,4.00,1.54,0.00,1.53,0.00,0.93,0.00,0.00,197.00,29.00,0.00,89.00,0.00,79.00
2024,9,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",9.00,2.00,0.88,0.50,0.50,0.00,0.12,0.00,0.00,198.00,23.00,86.00,86.00,0.00,3.00
2024,9,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,MOT,"Minot, ND: Minot International",18.00,2.00,1.25,0.00,0.05,0.00,0.70,0.00,0.00,65.00,35.00,0.00,2.00,0.00,28.00
2024,9,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9.00,4.00,1.21,0.00,1.88,0.00,0.91,0.00,0.00,206.00,80.00,0.00,86.00,0.00,40.00
2024,9,G4,Allegiant Air,MSO,"Missoula, MT: Missoula Montana",18.00,5.00,0.00,0.00,1.13,0.00,3.88,0.00,0.00,252.00,0.00,0.00,47.00,0.00,205.00
2024,9,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",74.00,6.00,0.00,0.00,1.87,0.00,4.13,0.00,0.00,597.00,0.00,0.00,64.00,0.00,533.00
2024,9,G4,Allegiant Air,OAK,"Oakland, CA: Metro Oakland International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",19.00,2.00,0.00,1.83,0.17,0.00,0.00,1.00,0.00,52.00,0.00,49.00,3.00,0.00,0.00
2024,9,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",18.00,2.00,1.57,0.00,0.43,0.00,0.00,1.00,0.00,108.00,97.00,0.00,11.00,0.00,0.00
2024,9,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27.00,3.00,2.36,0.00,0.64,0.00,0.00,0.00,0.00,169.00,137.00,0.00,32.00,0.00,0.00
2024,9,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",286.00,58.00,17.55,6.46,12.51,0.00,21.49,5.00,0.00,4878.00,2244.00,492.00,858.00,0.00,1284.00
2024,9,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",36.00,12.00,4.10,0.00,1.12,0.38,6.40,2.00,0.00,846.00,342.00,0.00,43.00,11.00,450.00
2024,9,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",70.00,9.00,4.54,1.92,1.25,0.00,1.30,1.00,0.00,444.00,215.00,134.00,31.00,0.00,64.00
2024,9,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",479.00,99.00,29.41,6.34,13.47,0.38,49.40,35.00,0.00,10177.00,3802.00,385.00,449.00,6.00,5535.00
2024,9,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",82.00,18.00,6.82,0.40,4.02,0.00,6.76,1.00,0.00,884.00,336.00,107.00,129.00,0.00,312.00
2024,9,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",18.00,4.00,1.09,0.00,0.13,0.00,2.78,0.00,0.00,299.00,54.00,0.00,4.00,0.00,241.00
2024,9,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",22.00,3.00,2.29,0.00,0.71,0.00,0.00,0.00,1.00,200.00,169.00,0.00,31.00,0.00,0.00
2024,9,G4,Allegiant Air,PVD,"Providence, RI: Rhode Island Tf Green International",18.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,60.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",142.00,35.00,5.67,3.53,5.77,0.35,19.67,0.00,0.00,2572.00,523.00,171.00,201.00,11.00,1666.00
2024,9,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",39.00,5.00,3.53,0.00,1.36,0.00,0.11,0.00,0.00,111.00,72.00,0.00,36.00,0.00,3.00
2024,9,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",66.00,6.00,4.20,0.00,1.80,0.00,0.00,1.00,0.00,1409.00,1372.00,0.00,37.00,0.00,0.00
2024,9,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",10.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,53.00,0.00,0.00,0.00,0.00
2024,9,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",18.00,5.00,1.82,0.00,0.09,0.00,3.09,1.00,0.00,348.00,207.00,0.00,5.00,0.00,136.00
2024,9,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",9.00,2.00,1.37,0.00,0.63,0.00,0.00,0.00,0.00,166.00,108.00,0.00,58.00,0.00,0.00
2024,9,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",44.00,8.00,3.17,1.00,1.08,0.00,2.75,1.00,0.00,1563.00,1268.00,50.00,28.00,0.00,217.00
2024,9,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",55.00,5.00,1.95,2.00,0.00,0.00,1.05,1.00,0.00,204.00,75.00,90.00,0.00,0.00,39.00
2024,9,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metro",39.00,15.00,4.03,0.00,3.91,0.00,7.07,0.00,0.00,711.00,273.00,0.00,102.00,0.00,336.00
2024,9,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",54.00,9.00,1.63,4.28,1.95,0.00,1.15,0.00,0.00,735.00,171.00,443.00,89.00,0.00,32.00
